codpos;localidad;provincia;codpro;subcodpos
5847;FRAGUEYRO;CORDOBA;4;4
5848;LA BRIANZA;CORDOBA;4;1
5848;LA GILDA;CORDOBA;4;2
5848;LAS ACEQUIAS;CORDOBA;4;3
5848;SAN AMBROSIO;CORDOBA;4;4
5848;SAN BERNARDO(SAN AMBROSIO-DPTO. RIO CUARTO);CORDOBA;4;5
5850;BARRIO EL LIBERTADOR;CORDOBA;4;1
5850;COLONIA LUQUE;CORDOBA;4;2
5850;FABRICA MILITAR RIO TERCERO;CORDOBA;4;3
5850;LOS POTREROS;CORDOBA;4;4
5850;RIO TERCERO;CORDOBA;4;5
5851;COLONIA SANTA CATALINA;CORDOBA;4;1
5851;LAS BAJADAS;CORDOBA;4;2
5851;LOS TRES POZOS;CORDOBA;4;3
5851;MONSALVO;CORDOBA;4;4
5853;CORRALITO;CORDOBA;4;1
5854;ALMAFUERTE;CORDOBA;4;1
5854;EL QUEBRACHO (ALMAFUERTE-DPTO. CALAMUCHITA);CORDOBA;4;2
5854;EL SALTO NORTE;CORDOBA;4;3
5854;LA CASCADA;CORDOBA;4;4
5854;SALTO NORTE;CORDOBA;4;5
5856;AGUADA DE REYES;CORDOBA;4;1
5856;EMBALSE;CORDOBA;4;2
5857;COLONIA VACACIONES DE EMPLEADOS;CORDOBA;4;1
5857;SEGUNDA USINA;CORDOBA;4;2
5857;UNIDAD TURISTICA EMBALSE;CORDOBA;4;3
5857;VILLA AGUADA DE REYES;CORDOBA;4;4
5857;VILLA SANTA ISABEL;CORDOBA;4;5
5857;VILLA SIERRAS DEL LAGO;CORDOBA;4;6
5859;VILLA QUILLINZO;CORDOBA;4;0
5859;ARROYO SAN ANTONIO;CORDOBA;4;1
5859;CANADA DEL TALA (LA CRUZ-DPTO. CALAMUCHITA);CORDOBA;4;2
5859;CERROS ASPEROS;CORDOBA;4;3
5859;LA CRUZ (DPTO. CALAMUCHITA);CORDOBA;4;4
5859;LUTTI;CORDOBA;4;5
5859;RIO QUILLINZO;CORDOBA;4;6
5859;TALA CRUZ;CORDOBA;4;7
5859;TIGRE MUERTO;CORDOBA;4;8
5859;USINA NUCLEAR EMBALSE;CORDOBA;4;9
5859;VILLA DEL TALA;CORDOBA;4;10
5859;VILLA RIO GRANDE;CORDOBA;4;12
5862;VILLA DEL DIQUE;CORDOBA;4;1
5864;EL TORREON;CORDOBA;4;1
5864;VALLE DORADO;CORDOBA;4;2
5864;VILLA DEL PARQUE(V.RUMIPAL-CALAMUCHITA);CORDOBA;4;3
5864;VILLA NATURALEZA;CORDOBA;4;4
5864;VILLA RUMIPAL;CORDOBA;4;5
5870;VILLA DOLORES;CORDOBA;4;0
5870;BARRIO LA FERIA;CORDOBA;4;1
5870;CHAQUINCHUNA;CORDOBA;4;2
5870;CORRAL DE CABALLOS;CORDOBA;4;3
5870;EL BALDECITO (VILLA DOLORES-DPTO. SAN JAVIER);CORDOBA;4;4
5870;LA CANADA (DPTO. SAN JAVIER);CORDOBA;4;5
5870;LA CONCEPCION;CORDOBA;4;6
5870;LA VENTANA;CORDOBA;4;7
5870;LAS CANADAS(VILLA DOLORES-DPTO. SAN JAVIER);CORDOBA;4;8
5870;LAS PALOMAS;CORDOBA;4;9
5870;LOS POZOS (VILLA DOLORES-DPTO. SAN JAVIER);CORDOBA;4;10
5870;NICHO;CORDOBA;4;11
5870;SAN ANTONIO(VILLA DOLORES-DPTO. SAN JAVIER);CORDOBA;4;12
5870;SAN ROQUE (VILLA DOLORES-DPTO. SAN JAVIER);CORDOBA;4;13
5870;TABANILLO;CORDOBA;4;14
5871;SAN MIGUEL SAN VICENTE;CORDOBA;4;0
5871;ACOSTILLA;CORDOBA;4;1
5871;ALTAUTINA;CORDOBA;4;2
5871;BALDE DE LA MORA;CORDOBA;4;3
5871;BALDE DE LA ORILLA;CORDOBA;4;4
5871;BALDE DE LAS CANAS;CORDOBA;4;5
5871;BALDE LINDO;CORDOBA;4;6
5871;BANADO DE CHUA;CORDOBA;4;7
5871;BANADO DE PAJA;CORDOBA;4;8
5871;CARTABEROL;CORDOBA;4;9
5871;CHANCANI;CORDOBA;4;10
5871;CHUA;CORDOBA;4;11
5871;CONCEPCION;CORDOBA;4;12
5871;CONDOR HUASI;CORDOBA;4;13
5871;EL BORDO;CORDOBA;4;14
5871;EL PASO DE LA PAMPA;CORDOBA;4;15
5871;EL RINCON (CHANCANI-DPTO. POCHO);CORDOBA;4;16
5871;LA COMPASION;CORDOBA;4;17
5871;LA CONSTANCIA;CORDOBA;4;18
5871;LA CORTADERA (SAN PEDRO-DPTO. SAN ALBERTO);CORDOBA;4;19
5871;LA PATRIA;CORDOBA;4;20
5871;LA TRAMPA;CORDOBA;4;21
5871;LAS ENCRUCIJADAS;CORDOBA;4;22
5871;LAS OSCURAS;CORDOBA;4;23
5871;LAS TOSCAS (DPTO. SAN ALBERTO);CORDOBA;4;24
5871;LOS DOS POZOS;CORDOBA;4;25
5871;MEDANITOS;CORDOBA;4;26
5871;PASO DEL CHANAR;CORDOBA;4;27
5871;PIEDRA PINTADA;CORDOBA;4;28
5871;PINAS;CORDOBA;4;29
5871;POZO DE LA PAMPA;CORDOBA;4;30
5871;PUEBLO SARMIENTO;CORDOBA;4;31
5871;QUEBRACHO SOLO;CORDOBA;4;32
5871;SAN JOSE-SAN JAVIER;CORDOBA;4;33
5871;SAN MIGUEL (CHANCANI-DPTO. POCHO);CORDOBA;4;34
5871;SAN MIGUEL(S.VICENTE-DPTO.SAN ALBERTO);CORDOBA;4;35
5871;SAN NICOLAS(S.VICENTE-DPTO. SAN ALBERTO);CORDOBA;4;36
5871;SAN PEDRO (DPTO. SAN ALBERTO);CORDOBA;4;37
5871;LA JARILLA;CORDOBA;4;38
5871;LA LINEA;CORDOBA;4;39
5871;SAN RAFAEL (LAS TOSCAS-DPTO. SAN ALBERTO);CORDOBA;4;40
5871;SAN VICENTE-SAN ALBERTO;CORDOBA;4;41
5871;SANTO DOMINGO(SAN VICENTE-DPTO. SAN ALBERTO);CORDOBA;4;42
5871;LOS CALLEJONES(SAN PEDRO-DPTO. SAN ALBERTO);CORDOBA;4;43
5871;LOS CERRILLOS (DPTO. SAN JAVIER);CORDOBA;4;44
5871;SAN PEDRO DE SAN ALBERTO;SALTA;10;45
5871;LAFINUR;SAN LUIS;12;46
5871;LAS BARRANCAS (LOS CAJONES-DPTO. JUNIN);SAN LUIS;12;47
5871;LA FINCA;SAN LUIS;12;48
5871;VILLA LUISA;SAN LUIS;12;49
5871;LOMITAS;SAN LUIS;12;50
5871;LOS CAJONES;SAN LUIS;12;51
5871;SANTA ANA (LOS CAJONES-DPTO. JUNIN);SAN LUIS;12;52
5871;LA LOMA;SAN LUIS;12;53
5871;LA AGUADA DE LAS ANIMAS;SAN LUIS;12;54
5871;LA ALEGRIA;SAN LUIS;12;55
5873;CONLARA;CORDOBA;4;0
5873;ARBOLES BLANCOS;CORDOBA;4;1
5873;CANADA GRANDE(SALTO SAN JAVIER);CORDOBA;4;2
5873;CAPILLA DE ROMERO;CORDOBA;4;3
5873;EL MANANTIAL(SALTO SAN JAVIER);CORDOBA;4;5
5873;LOS CHANARES (CONLARA-DPTO. SAN JAVIER);CORDOBA;4;6
5873;LOS CHANARITOS (CONLARA-DPTO. SAN JAVIER);CORDOBA;4;7
5873;LOS MANGUITOS;CORDOBA;4;8
5873;MANANTIAL;CORDOBA;4;9
5873;MANGUITAS;CORDOBA;4;10
5873;POZO DEL CHANAR (CONLARA-DPTO. SAN JAVIER);CORDOBA;4;11
5873;POZO DEL MOLLE (SALTO-DPTO. SAN JAVIER);CORDOBA;4;12
5873;SALTO (SAN JAVIER);CORDOBA;4;13
5873;TILQUICHO;CORDOBA;4;14
5873;ZAPATA(DESVIO KM 204);CORDOBA;4;15
5873;PUNTA DEL AGUA;SAN LUIS;12;16
5873;PASO DE LAS SIERRAS;SAN LUIS;12;17
5873;ISLA (PUNTA DE AGUA-DPTO. JUNIN);SAN LUIS;12;18
5873;LA ANGOSTURA;SAN LUIS;12;19
5875;SAN JAVIER;CORDOBA;4;0
5875;ACHIRAS(SAN JAVIER-DPTO.SAN JAVIER);CORDOBA;4;1
5875;ALTO DE LAS MULAS;CORDOBA;4;2
5875;BANDA DE VARELA;CORDOBA;4;3
5875;CHUCHIRAS;CORDOBA;4;4
5875;COLONIA MONTES NEGROS;CORDOBA;4;5
5875;COME TIERRA;CORDOBA;4;6
5875;CRUZ DE CANA (SAN JAVIER);CORDOBA;4;7
5875;DIEZ RIOS;CORDOBA;4;8
5875;EL CERRO;CORDOBA;4;9
5875;EL PUEBLITO (SAN JAVIER-DPTO. SAN JAVIER);CORDOBA;4;10
5875;GUANACO BOLEADO;CORDOBA;4;11
5875;HUASTA;CORDOBA;4;12
5875;LA POBLACION;CORDOBA;4;13
5875;LA SIENA;CORDOBA;4;14
5875;LA TRAVESIA;CORDOBA;4;15
5875;LAS CHACRAS (DPTO. SAN JAVIER);CORDOBA;4;16
5875;LOMITAS (TRAVESIA-DPTO. SAN JAVIER);CORDOBA;4;17
5875;LUYABA;CORDOBA;4;18
5875;PUEBLITO;CORDOBA;4;19
5875;QUEBRACHO LADEADO;CORDOBA;4;20
5875;RIO DE JAIME;CORDOBA;4;21
5875;RIO HONDO (LAS CHACRAS-DPTO. SAN JAVIER);CORDOBA;4;22
5875;RODEO DE PIEDRA;CORDOBA;4;23
5875;SAGRADA FAMILIA(LAS CHACRAS-DPTO. SAN JAVIER);CORDOBA;4;24
5875;SAN ISIDRO (LUYABA-DPTO. SAN JAVIER);CORDOBA;4;25
5875;TRAVESIA;CORDOBA;4;27
5877;YACANTO (DPTO. SAN JAVIER);CORDOBA;4;1
5879;CORRALITO-SAN JAVIER;CORDOBA;4;1
5879;LA FUENTE;CORDOBA;4;2
5879;LA PAZ (DPTO. SAN JAVIER);CORDOBA;4;3
5879;LAS TRES PIEDRAS;CORDOBA;4;4
5879;LOMA BOLA;CORDOBA;4;5
5881;CANADA LA NEGRA;SAN LUIS;12;1
5881;CERRO DE ORO;SAN LUIS;12;2
5881;EL RINCON (MERLO-DPTO. JUNIN);SAN LUIS;12;3
5881;LA RAMADA (MERLO-DPTO. JUNIN);SAN LUIS;12;4
5881;MERLO;SAN LUIS;12;5
5881;PIEDRA BLANCA;SAN LUIS;12;6
5881;RINCON;SAN LUIS;12;7
5881;RINCON DEL ESTE;SAN LUIS;12;8
5883;CARPINTERIA;SAN LUIS;12;0
5883;ALTO LINDO;SAN LUIS;12;1
5883;BALCARCE;SAN LUIS;12;2
5883;BALDE (CORTADERAS-DPTO. JUNIN);SAN LUIS;12;3
5883;CHANARITOS;SAN LUIS;12;5
5883;CORTADERAS (DPTO. CHACABUCO);SAN LUIS;12;6
5883;EL RECUERDO (PAPAGAYOS-DPTO. CHACABUCO);SAN LUIS;12;7
5883;ESTANCIA;SAN LUIS;12;8
5883;LA CUMBRE (CARPINTERIA-DPTO. JUNIN);SAN LUIS;12;9
5883;LOS ESPINILLOS;SAN LUIS;12;10
5883;LOS MOLLES (DPTO. JUNIN);SAN LUIS;12;11
5883;PAPAGAYOS;SAN LUIS;12;12
5883;SAN MIGUEL (CORTADERAS-DPTO. JUNIN);SAN LUIS;12;13
5883;VILLA ELENA;SAN LUIS;12;14
5883;VILLA LARCA;SAN LUIS;12;15
5885;VILLA DE LAS ROSAS;CORDOBA;4;0
5885;ALGARROBAL;CORDOBA;4;1
5885;ALTO RESBALOSO;CORDOBA;4;2
5885;BOCA DEL RIO;CORDOBA;4;3
5885;DIQUE LA VINA;CORDOBA;4;4
5885;EL ALGODONAL(LAS RABONAS-DPTO. SAN ALBERTO);CORDOBA;4;5
5885;EL ALTO (VILLA DE LAS ROSAS-DPTO. SAN JAVIER);CORDOBA;4;6
5885;EL PANTANILLO (LAS RABONAS-DPTO. SAN ALBERTO);CORDOBA;4;7
5885;EL PERCHEL (LAS RABONAS-DPTO. SAN ALBERTO);CORDOBA;4;8
5885;EL TAJAMAR;CORDOBA;4;9
5885;HORNILLOS;CORDOBA;4;10
5885;LA AGUADITA(V.DE LAS ROSAS-DPTO.SAN JAVIER);CORDOBA;4;11
5885;LA COSTA (LAS RABONAS-DPTO. SAN ALBERTO);CORDOBA;4;12
5885;LAS CALLES;CORDOBA;4;13
5885;LAS CEBOLLAS;CORDOBA;4;14
5885;LAS CONANITAS;CORDOBA;4;15
5885;LAS RABONAS;CORDOBA;4;16
5885;LAS TAPIAS-SAN JAVIER;CORDOBA;4;17
5885;LOS MOLLES (DPTO. SAN JAVIER);CORDOBA;4;18
5885;QUEBRADA DE LOS POZOS;CORDOBA;4;19
5885;VILLA ANGELICA;CORDOBA;4;20
5885;VILLA CLODOMIRA;CORDOBA;4;21
5885;VILLA RAFAEL BENEGAS;CORDOBA;4;23
5887;NONO;CORDOBA;4;0
5887;BAJO EL MOLINO;CORDOBA;4;1
5887;EL ALTO (NONO-DPTO. SAN ALBERTO);CORDOBA;4;2
5887;EL SAUZAL;CORDOBA;4;3
5887;HUCLE;CORDOBA;4;4
5887;LA AGUADITA (NONO-DPTO. SAN ALBERTO);CORDOBA;4;5
5887;LA MAJADA (NONO-DPTO. SAN ALBERTO);CORDOBA;4;6
5887;LA QUINTA (NONO-DPTO. SAN ALBERTO);CORDOBA;4;7
5887;LOS ALGARROBOS (NONO-DPTO. SAN ALBERTO);CORDOBA;4;8
5887;LOS MOLLES (NONO-DPTO. SAN ALBERTO);CORDOBA;4;9
5887;OJO DE AGUA (NONO-DPTO. SAN ALBERTO);CORDOBA;4;11
5887;PASO LAS TROPAS;CORDOBA;4;12
5887;PIEDRA BLANCA (NONO-DPTO. SAN ALBERTO);CORDOBA;4;13
5887;RIO ARRIBA;CORDOBA;4;14
5889;MINA CLAVERO;CORDOBA;4;0
5889;ARROYO LA HIGUERA;CORDOBA;4;1
5889;ARROYO LOS PATOS;CORDOBA;4;2
5889;CANADA LARGA;CORDOBA;4;3
5889;EL BAJO;CORDOBA;4;4
5889;EL CORTE;CORDOBA;4;5
5889;LAS PALMITAS (MINA CLAVERO-DPTO. SAN ALBERTO);CORDOBA;4;6
5889;MONTE REDONDO(MINA CLAVERO-DPTO. SAN ALBERTO);CORDOBA;4;8
5889;NIDO DEL AGUILA;CORDOBA;4;9
5889;NINA PAULA;CORDOBA;4;10
5889;QUEBRADA DEL HORNO;CORDOBA;4;11
5889;SAN SEBASTIAN;CORDOBA;4;12
5889;SANTA MARIA(MINA CLAVERO-DPTO. SAN ALBERTO);CORDOBA;4;13
5891;CANADA GRANDE(V.CURA BROCHERO-SAN ALBERTO);CORDOBA;4;1
5891;CASA DE PIEDRA;CORDOBA;4;2
5891;CIENAGA DE ALLENDE;CORDOBA;4;3
5891;EL MIRADOR;CORDOBA;4;4
5891;JUAN BAUTISTA ALBERDI;CORDOBA;4;5
5891;LA GUARDIA;CORDOBA;4;6
5891;MOGIGASTA;CORDOBA;4;7
5891;TRANSITO DE SAN ALBERTO;CORDOBA;4;8
5891;VILLA CURA BROCHERO;CORDOBA;4;9
5893;ALTO GRANDE;CORDOBA;4;1
5893;ISLA VERDE (TASMA-DPTO. SAN ALBERTO);CORDOBA;4;2
5893;LA COCHA (TASMA-DPTO. SAN ALBERTO);CORDOBA;4;3
5893;PACHANGO;CORDOBA;4;4
5893;PANAHOLMA;CORDOBA;4;5
5893;SAN LORENZO (DPTO. SAN ALBERTO);CORDOBA;4;6
5893;SANTA RITA (TASMA-DPTO. SAN ALBERTO);CORDOBA;4;7
5893;TASMA;CORDOBA;4;8
5900;LA HERRADURA;CORDOBA;4;0
5900;BARRIO FLORENTINO AMEGHINO;CORDOBA;4;1
5900;BARRIO GENERAL BELGRANO (DPTO. SAN MARTIN);CORDOBA;4;2
5900;BARRIO GENERAL GUEMES;CORDOBA;4;3
5900;BARRIO GENERAL PAZ;CORDOBA;4;4
5900;BARRIO RIVADAVIA;CORDOBA;4;5
5900;FABRICA MILITAR;CORDOBA;4;6
5900;LAS CUATRO ESQUINAS;CORDOBA;4;8
5900;LAS PICHANAS;CORDOBA;4;9
5900;LAS PLAYAS (DPTO. GRAL. SAN MARTIN);CORDOBA;4;10
5900;MONTE DE LOS LAZOS;CORDOBA;4;11
5900;RAMON J. CARCANO;CORDOBA;4;12
5900;VILLA AURORA;CORDOBA;4;13
5900;VILLA EMILIA;CORDOBA;4;14
5900;VILLA MARIA (DPTO. GENERAL SAN MARTIN);CORDOBA;4;15
5901;ARROYO DEL PINO;CORDOBA;4;1
5901;AUSONIA;CORDOBA;4;2
5901;CAPILLA LOS ZORROS;CORDOBA;4;3
5901;CAYUQUEO;CORDOBA;4;4
5901;KILOMETRO 267 (APEADERO FCGM);CORDOBA;4;5
5901;LA LAGUNA (DPTO. GRAL. SAN MARTIN);CORDOBA;4;6
5901;LOS ZORROS;CORDOBA;4;7
5901;SANABRIA;CORDOBA;4;8
5901;SANTA RITA (DPTO. GRAL. SAN MARTIN);CORDOBA;4;9
5903;VILLA DEL PARQUE(VILLA NUEVA-GRAL.S.MARTIN);CORDOBA;4;1
5903;VILLA NUEVA;CORDOBA;4;2
5905;ANA ZUMARAN;CORDOBA;4;1
5907;ALTO ALEGRE (DPTO. UNION);CORDOBA;4;1
5907;COLONIA SILVIO PELLICO;CORDOBA;4;2
5909;ARROYO ALGODON;CORDOBA;4;1
5909;LAS MOJARRAS;CORDOBA;4;2
5909;SANTA ROSA(ARROYO ALGODON-GRAL.S.MARTIN);CORDOBA;4;3
5911;LA PLAYOSA;CORDOBA;4;1
5913;CORRAL DEL BAJO;CORDOBA;4;1
5913;INDIA MUERTA;CORDOBA;4;2
5913;LA PALMERINA;CORDOBA;4;3
5913;LA VICTORIA(POZO DEL MOLLE-DPTO. RIO SEGUNDO);CORDOBA;4;4
5913;LA ZARA;CORDOBA;4;5
5913;LA ZARITA;CORDOBA;4;6
5913;POZO DEL MOLLE (DPTO. RIO SEGUNDO);CORDOBA;4;7
5913;SANTA ROSA (POZO DEL MOLLE-DPTO. UNION);CORDOBA;4;8
5915;CAMPO AMBROGGIO;CORDOBA;4;1
5915;CARRILOBO;CORDOBA;4;2
5917;ARROYO CABRAL;CORDOBA;4;1
5917;COLONIA YUCAT SUD;CORDOBA;4;2
5917;LUCA;CORDOBA;4;3
5919;DALMACIO VELEZ;CORDOBA;4;1
5919;DALMACIO VELEZ SARSFIELD;CORDOBA;4;2
5921;LAS PERDICES;CORDOBA;4;1
5923;GENERAL DEHEZA;CORDOBA;4;1
5925;CARLOMAGNO (EMBARCADERO FCGM);CORDOBA;4;1
5925;FERREYRA (PASCO-DPTO. SAN MARTIN);CORDOBA;4;2
5925;LA PALESTINA;CORDOBA;4;3
5925;LA REINA;CORDOBA;4;4
5925;LOS REYUNOS;CORDOBA;4;5
5925;MARIA;CORDOBA;4;6
5925;PASCO;CORDOBA;4;7
5925;SARMICA;CORDOBA;4;8
5925;TICINO;CORDOBA;4;9
5929;HERNANDO;CORDOBA;4;1
5931;LAS ISLETILLAS;CORDOBA;4;1
5931;MONTE DEL FRAYLE;CORDOBA;4;2
5931;PAMPAYASTA;CORDOBA;4;3
5931;PAMPAYASTA NORTE;CORDOBA;4;4
5931;PAMPAYASTA SUD;CORDOBA;4;5
5931;PUNTA DEL AGUA (DPTO. TERCERO ARRIBA);CORDOBA;4;6
5933;COLONIA HAMBURGO;CORDOBA;4;1
5933;COLONIA LA PRIMAVERA;CORDOBA;4;2
5933;COLONIA SANTA MARGARITA;CORDOBA;4;3
5933;EL PORTENO;CORDOBA;4;4
5933;GENERAL FOTHERINGHAM;CORDOBA;4;5
5933;TANCACHA;CORDOBA;4;6
5935;VILLA ASCASUBI;CORDOBA;4;1
5936;CAPILLA SAN ANTONIO DE YUCAT;CORDOBA;4;1
5936;CHACRAS DEL TIO PUJIO;CORDOBA;4;2
5936;COLONIA SANTA RITA(TIO PUJIO-GRAL.S.MARTIN);CORDOBA;4;3
5936;SAN ANTONIO DE YUCAT;CORDOBA;4;4
5936;TIO PUJIO;CORDOBA;4;5
5940;CORRAL DE GUARDA;CORDOBA;4;1
5940;LAS VARILLAS;CORDOBA;4;2
5940;TRINCHERA;CORDOBA;4;3
5941;COLONIA ANGELITA;CORDOBA;4;1
5941;LAS VARAS;CORDOBA;4;2
5943;CAMPO BANDILLO;CORDOBA;4;1
5943;SATURNINO M. LASPIUR;CORDOBA;4;2
5945;COLONIA GRAL. DEHEZA;CORDOBA;4;1
5945;CORRAL DE MULAS;CORDOBA;4;2
5945;LA POBLADORA;CORDOBA;4;3
5945;SACANTA;CORDOBA;4;4
5947;EL ARANADO;CORDOBA;4;1
5947;EL JUMIAL;CORDOBA;4;2
5947;POZO DEL AVESTRUZ;CORDOBA;4;3
5947;VILLA SAN ESTEBAN;CORDOBA;4;4
5949;ALICIA;CORDOBA;4;1
5949;LA TIGRA;CORDOBA;4;2
5951;EL FLORENTINO;CORDOBA;4;1
5951;EL FORTIN;CORDOBA;4;2
5951;LA ROSARINA;CORDOBA;4;3
5951;OVERA NEGRA;CORDOBA;4;4
5960;RIO SEGUNDO;CORDOBA;4;1
5960;SAN RAFAEL (RIO SEGUNDO-DPTO. RIO SEGUNDO);CORDOBA;4;2
5961;BAJO DE GOMEZ;CORDOBA;4;1
5961;BAJO GALINDEZ;CORDOBA;4;2
5961;CANADA DE MACHADO;CORDOBA;4;3
5961;COLONIA MACHADO;CORDOBA;4;4
5961;COSTA SACATE;CORDOBA;4;5
5961;PALO NEGRO;CORDOBA;4;6
5961;RINCON (DPTO. RIO SEGUNDO);CORDOBA;4;7
5961;RINCON VIEJO;CORDOBA;4;8
5961;SAN JOSE (COSTA SACATE-DPTO. RIO SEGUNDO);CORDOBA;4;9
5963;CANADA DE MACHADO SUD;CORDOBA;4;1
5963;CAPILLA DEL CARMEN;CORDOBA;4;2
5963;COSTA ALEGRE;CORDOBA;4;3
5963;EL CARRIZAL(VILLA DEL ROSARIO-RIO SEGUNDO);CORDOBA;4;4
5963;EL CORRALITO;CORDOBA;4;5
5963;LA ISLETA;CORDOBA;4;6
5963;MONTE REDONDO(V.DEL ROSARIO-RIO SEGUNDO);CORDOBA;4;7
5963;SAN JERONIMO;CORDOBA;4;8
5963;VILLA DEL ROSARIO;CORDOBA;4;9
5965;CALCHIN OESTE;CORDOBA;4;1
5965;COLAZO;CORDOBA;4;2
5965;COLONIA VIDELA;CORDOBA;4;3
5965;LAS JUNTURAS;CORDOBA;4;4
5965;MATORRALES;CORDOBA;4;5
5965;PLAZA VIDELA;CORDOBA;4;6
5967;GALPON CHICO;CORDOBA;4;1
5967;LUQUE;CORDOBA;4;2
5967;PLAZA MINETTI;CORDOBA;4;3
5969;CALCHIN;CORDOBA;4;1
5969;ESTACION CALCHIN;CORDOBA;4;2
5972;LAGUNILLA (PILAR-DPTO. RIO SEGUNDO);CORDOBA;4;1
5972;PASO DE VELEZ;CORDOBA;4;2
5972;PILAR;CORDOBA;4;3
5972;TRES POZOS;CORDOBA;4;4
5974;LAGUNA LARGA;CORDOBA;4;1
5980;OLIVA;CORDOBA;4;1
5984;JAMES CRAIK;CORDOBA;4;1
5986;ONCATIVO;CORDOBA;4;1
5987;CAMPO ROSSIANO;CORDOBA;4;1
5987;CAPILLA IMPIRA;CORDOBA;4;2
5987;COLONIA ALMADA;CORDOBA;4;3
5987;COLONIA GARZON;CORDOBA;4;4
5987;ESTANCIA LOS MATORRALES;CORDOBA;4;5
5987;IMPIRA;CORDOBA;4;6
5987;PLAZA RODRIGUEZ;CORDOBA;4;7
5988;INDEPENDENCIA;CORDOBA;4;1
5988;LAGUNA LARGA SUD;CORDOBA;4;2
5988;MANFREDI;CORDOBA;4;3
6000;JUNIN;BUENOS AIRES;2;0
6000;BARRIO CAROSIO;BUENOS AIRES;2;1
6000;BARRIO GENERAL SAN MARTIN;BUENOS AIRES;2;2
6000;BARRIO U.O.C.R.A.;BUENOS AIRES;2;3
6000;BARRIO VILLA ORTEGA;BUENOS AIRES;2;4
6000;PUEBLO NUEVO (JUNIN-PDO. JUNIN);BUENOS AIRES;2;6
6000;VILLA BELGRANO (JUNIN-PDO. JUNIN);BUENOS AIRES;2;7
6000;VILLA MAYOR;BUENOS AIRES;2;8
6000;VILLA ORTEGA;BUENOS AIRES;2;9
6000;VILLA PENOTTI;BUENOS AIRES;2;10
6000;VILLA TALLERES;BUENOS AIRES;2;11
6000;VILLA TRIANGULO;BUENOS AIRES;2;12
6000;VILLA YORK;BUENOS AIRES;2;13
6001;AGUSTIN ROCA;BUENOS AIRES;2;1
6001;AGUSTINA;BUENOS AIRES;2;2
6001;FORTIN TIBURCIO;BUENOS AIRES;2;3
6001;LAGUNA DE GOMEZ;BUENOS AIRES;2;4
6001;RAFAEL OBLIGADO;BUENOS AIRES;2;5
6003;ASCENSION;BUENOS AIRES;2;1
6003;ESCUELA AGRICOLA SALESIANA (C. G. UNZUE);BUENOS AIRES;2;2
6003;ESTACION ASCENSION;BUENOS AIRES;2;3
6003;FERRE;BUENOS AIRES;2;4
6003;LA ANGELITA;BUENOS AIRES;2;5
6003;LA BEBA;BUENOS AIRES;2;6
6003;LA TRINIDAD;BUENOS AIRES;2;7
6005;ARENALES;BUENOS AIRES;2;1
6005;ESTACION GENERAL ARENALES;BUENOS AIRES;2;2
6005;GENERAL ARENALES;BUENOS AIRES;2;3
6005;HAM;BUENOS AIRES;2;4
6005;LA HUAYQUERIA;BUENOS AIRES;2;5
6007;ARRIBENOS;BUENOS AIRES;2;1
6007;COLONIA LOS HORNOS;BUENOS AIRES;2;2
6007;DELGADO;BUENOS AIRES;2;3
6007;LA PINTA;BUENOS AIRES;2;4
6009;SAN MARCELO;SANTA FE;13;1
6009;TEODELINA;SANTA FE;13;2
6013;BAIGORRITA;BUENOS AIRES;2;1
6013;IRALA;BUENOS AIRES;2;2
6013;LAPLACETTE;BUENOS AIRES;2;3
6013;MORSE;BUENOS AIRES;2;4
6015;CAMPO COLIQUEO;BUENOS AIRES;2;1
6015;CAMPO LA TRIBU;BUENOS AIRES;2;2
6015;GENERAL VIAMONTE;BUENOS AIRES;2;3
6015;LOS HUESOS;BUENOS AIRES;2;4
6015;LOS TOLDOS;BUENOS AIRES;2;5
6017;CHANCAY;BUENOS AIRES;2;1
